"p","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","ddt0(U):0","ddt0(U):1","ddt0(U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.011658,-1.2274e-16,7.6475e-10,0.41097,-1.266e-16,7.6475e-10,0.41097,-7.7623e-14,-4.1128e-12,-3.1229e-11,-7.7623e-14,-4.1128e-12,-3.1229e-11,1,0.0005221,0,-0.0017479,0.199
0.011658,-1.173e-16,7.7677e-10,0.41403,-1.2245e-16,7.7677e-10,0.41403,-7.6304e-14,-4.1342e-12,-3.2389e-11,-7.6304e-14,-4.1342e-12,-3.2389e-11,1,0.00052664,0,-0.0017434,0.199
0.011658,-1.1354e-16,7.8879e-10,0.4171,-1.1999e-16,7.8879e-10,0.4171,-7.4984e-14,-4.1556e-12,-3.3548e-11,-7.4984e-14,-4.1556e-12,-3.3548e-11,1,0.00053118,0,-0.0017388,0.199
0.011658,-1.2462e-16,8.0081e-10,0.42017,-1.3236e-16,8.0081e-10,0.42017,-7.3665e-14,-4.177e-12,-3.4708e-11,-7.3665e-14,-4.177e-12,-3.4708e-11,1,0.00053572,0,-0.0017343,0.199
0.011658,-1.1229e-16,8.1283e-10,0.42323,-1.2134e-16,8.1283e-10,0.42323,-7.2345e-14,-4.1984e-12,-3.5867e-11,-7.2345e-14,-4.1984e-12,-3.5867e-11,1,0.00054026,0,-0.0017297,0.199
0.011658,-1.101e-16,8.2485e-10,0.4263,-1.2044e-16,8.2485e-10,0.4263,-7.1026e-14,-4.2198e-12,-3.7027e-11,-7.1026e-14,-4.2198e-12,-3.7027e-11,1,0.0005448,0,-0.0017252,0.199
0.011658,-1.0882e-16,8.3687e-10,0.42937,-1.2045e-16,8.3687e-10,0.42937,-6.9707e-14,-4.2412e-12,-3.8186e-11,-6.9707e-14,-4.2412e-12,-3.8186e-11,1,0.00054934,0,-0.0017207,0.199
0.011658,-1.0763e-16,8.4888e-10,0.43244,-1.2055e-16,8.4888e-10,0.43244,-6.8387e-14,-4.2627e-12,-3.9346e-11,-6.8387e-14,-4.2627e-12,-3.9346e-11,1,0.00055388,0,-0.0017161,0.199
0.011658,-1.0645e-16,8.609e-10,0.4355,-1.2067e-16,8.609e-10,0.4355,-6.7068e-14,-4.2841e-12,-4.0505e-11,-6.7068e-14,-4.2841e-12,-4.0505e-11,1,0.00055842,0,-0.0017116,0.199
0.011658,-1.3364e-16,8.7292e-10,0.43857,-1.4915e-16,8.7292e-10,0.43857,-6.5748e-14,-4.3055e-12,-4.1665e-11,-6.5748e-14,-4.3055e-12,-4.1665e-11,1,0.00056296,0,-0.001707,0.199
0.011658,-1.1451e-16,8.8494e-10,0.44164,-1.3132e-16,8.8494e-10,0.44164,-6.4429e-14,-4.3269e-12,-4.2824e-11,-6.4429e-14,-4.3269e-12,-4.2824e-11,1,0.0005675,0,-0.0017025,0.199
0.011658,-1.0661e-16,8.9696e-10,0.4447,-1.2472e-16,8.9696e-10,0.4447,-6.311e-14,-4.3483e-12,-4.3984e-11,-6.311e-14,-4.3483e-12,-4.3984e-11,1,0.00057204,0,-0.001698,0.199
0.011658,-1.0299e-16,9.0898e-10,0.44777,-1.2239e-16,9.0898e-10,0.44777,-6.179e-14,-4.3697e-12,-4.5143e-11,-6.179e-14,-4.3697e-12,-4.5143e-11,1,0.00057658,0,-0.0016934,0.199
0.011658,-1.0095e-16,9.21e-10,0.45084,-1.2164e-16,9.21e-10,0.45084,-6.0471e-14,-4.3911e-12,-4.6303e-11,-6.0471e-14,-4.3911e-12,-4.6303e-11,1,0.00058112,0,-0.0016889,0.199
0.011658,-9.9479e-17,9.3301e-10,0.4539,-1.2147e-16,9.3301e-10,0.4539,-5.9151e-14,-4.4125e-12,-4.7462e-11,-5.9151e-14,-4.4125e-12,-4.7462e-11,1,0.00058566,0,-0.0016843,0.199
0.011658,-9.8209e-17,9.4503e-10,0.45697,-1.215e-16,9.4503e-10,0.45697,-5.7832e-14,-4.4339e-12,-4.8622e-11,-5.7832e-14,-4.4339e-12,-4.8622e-11,1,0.0005902,0,-0.0016798,0.199
0.011658,-9.7003e-17,9.5705e-10,0.46004,-1.2158e-16,9.5705e-10,0.46004,-5.6513e-14,-4.4553e-12,-4.9781e-11,-5.6513e-14,-4.4553e-12,-4.9781e-11,1,0.00059474,0,-0.0016753,0.199
0.011658,-9.5816e-17,9.6907e-10,0.46311,-1.2169e-16,9.6907e-10,0.46311,-5.5193e-14,-4.4767e-12,-5.0941e-11,-5.5193e-14,-4.4767e-12,-5.0941e-11,1,0.00059928,0,-0.0016707,0.199
0.011658,-9.4633e-17,9.8109e-10,0.46617,-1.218e-16,9.8109e-10,0.46617,-5.3874e-14,-4.4981e-12,-5.21e-11,-5.3874e-14,-4.4981e-12,-5.21e-11,1,0.00060382,0,-0.0016662,0.199
0.011658,-9.3451e-17,9.9311e-10,0.46924,-1.2192e-16,9.9311e-10,0.46924,-5.2554e-14,-4.5195e-12,-5.326e-11,-5.2554e-14,-4.5195e-12,-5.326e-11,1,0.00060836,0,-0.0016616,0.199
0.011658,-1.0711e-16,1.0051e-09,0.47231,-1.3687e-16,1.0051e-09,0.47231,-5.1235e-14,-4.5409e-12,-5.4419e-11,-5.1235e-14,-4.5409e-12,-5.4419e-11,1,0.0006129,0,-0.0016571,0.199
0.011658,-9.2602e-17,1.0171e-09,0.47537,-1.2366e-16,1.0171e-09,0.47537,-4.9916e-14,-4.5623e-12,-5.5579e-11,-4.9916e-14,-4.5623e-12,-5.5579e-11,1,0.00061744,0,-0.0016526,0.199
0.011658,-8.9914e-17,1.0292e-09,0.47844,-1.2226e-16,1.0292e-09,0.47844,-4.8596e-14,-4.5837e-12,-5.6738e-11,-4.8596e-14,-4.5837e-12,-5.6738e-11,1,0.00062198,0,-0.001648,0.199
0.011658,-8.8797e-17,1.0412e-09,0.48151,-1.2244e-16,1.0412e-09,0.48151,-4.7277e-14,-4.6051e-12,-5.7898e-11,-4.7277e-14,-4.6051e-12,-5.7898e-11,1,0.00062652,0,-0.0016435,0.199
0.011658,-9.034e-17,1.0532e-09,0.48458,-1.2528e-16,1.0532e-09,0.48458,-4.5957e-14,-4.6265e-12,-5.9057e-11,-4.5957e-14,-4.6265e-12,-5.9057e-11,1,0.00063106,0,-0.0016389,0.199
0.011658,-1.0391e-16,1.0652e-09,0.48764,-1.4014e-16,1.0652e-09,0.48764,-4.4638e-14,-4.6479e-12,-6.0217e-11,-4.4638e-14,-4.6479e-12,-6.0217e-11,1,0.0006356,0,-0.0016344,0.199
0.011658,-8.5182e-17,1.0772e-09,0.49071,-1.2271e-16,1.0772e-09,0.49071,-4.3319e-14,-4.6693e-12,-6.1376e-11,-4.3319e-14,-4.6693e-12,-6.1376e-11,1,0.00064014,0,-0.0016299,0.199
0.011658,-8.4001e-17,1.0893e-09,0.49378,-1.2283e-16,1.0893e-09,0.49378,-4.1999e-14,-4.6907e-12,-6.2536e-11,-4.1999e-14,-4.6907e-12,-6.2536e-11,1,0.00064468,0,-0.0016253,0.199
0.011658,-8.2819e-17,1.1013e-09,0.49684,-1.2294e-16,1.1013e-09,0.49684,-4.068e-14,-4.7121e-12,-6.3695e-11,-4.068e-14,-4.7121e-12,-6.3695e-11,1,0.00064922,0,-0.0016208,0.199
0.011658,-8.1639e-17,1.1133e-09,0.49991,-1.2305e-16,1.1133e-09,0.49991,-3.936e-14,-4.7335e-12,-6.4855e-11,-3.936e-14,-4.7335e-12,-6.4855e-11,1,0.00065376,0,-0.0016162,0.199
0.011658,-8.0458e-17,1.1253e-09,0.50298,-1.2317e-16,1.1253e-09,0.50298,-3.8041e-14,-4.7549e-12,-6.6014e-11,-3.8041e-14,-4.7549e-12,-6.6014e-11,1,0.0006583,0,-0.0016117,0.199
0.011658,-7.9279e-17,1.1373e-09,0.50604,-1.2329e-16,1.1373e-09,0.50604,-3.6722e-14,-4.7763e-12,-6.7174e-11,-3.6722e-14,-4.7763e-12,-6.7174e-11,1,0.00066284,0,-0.0016072,0.199
0.011658,-7.8102e-17,1.1493e-09,0.50911,-1.234e-16,1.1493e-09,0.50911,-3.5402e-14,-4.7977e-12,-6.8333e-11,-3.5402e-14,-4.7977e-12,-6.8333e-11,1,0.00066738,0,-0.0016026,0.199
0.011658,-7.6928e-17,1.1614e-09,0.51218,-1.2352e-16,1.1614e-09,0.51218,-3.4083e-14,-4.8191e-12,-6.9493e-11,-3.4083e-14,-4.8191e-12,-6.9493e-11,1,0.00067192,0,-0.0015981,0.199
0.011658,-7.5758e-17,1.1734e-09,0.51525,-1.2365e-16,1.1734e-09,0.51525,-3.2763e-14,-4.8405e-12,-7.0652e-11,-3.2763e-14,-4.8405e-12,-7.0652e-11,1,0.00067646,0,-0.0015935,0.199
0.011658,-7.4595e-17,1.1854e-09,0.51831,-1.2378e-16,1.1854e-09,0.51831,-3.1444e-14,-4.8619e-12,-7.1812e-11,-3.1444e-14,-4.8619e-12,-7.1812e-11,1,0.000681,0,-0.001589,0.199
0.011658,-7.344e-17,1.1974e-09,0.52138,-1.2392e-16,1.1974e-09,0.52138,-3.0125e-14,-4.8833e-12,-7.2971e-11,-3.0125e-14,-4.8833e-12,-7.2971e-11,1,0.00068554,0,-0.0015845,0.199
0.011658,-7.2296e-17,1.2094e-09,0.52445,-1.2407e-16,1.2094e-09,0.52445,-2.8805e-14,-4.9047e-12,-7.413e-11,-2.8805e-14,-4.9047e-12,-7.413e-11,1,0.00069008,0,-0.0015799,0.199
0.011658,-7.1167e-17,1.2215e-09,0.52751,-1.2424e-16,1.2215e-09,0.52751,-2.7486e-14,-4.9261e-12,-7.529e-11,-2.7486e-14,-4.9261e-12,-7.529e-11,1,0.00069462,0,-0.0015754,0.199
0.011658,-7.0056e-17,1.2335e-09,0.53058,-1.2442e-16,1.2335e-09,0.53058,-2.6166e-14,-4.9475e-12,-7.6449e-11,-2.6166e-14,-4.9475e-12,-7.6449e-11,1,0.00069916,0,-0.0015708,0.199
0.011658,-6.8966e-17,1.2455e-09,0.53365,-1.2463e-16,1.2455e-09,0.53365,-2.4847e-14,-4.9689e-12,-7.7609e-11,-2.4847e-14,-4.9689e-12,-7.7609e-11,1,0.0007037,0,-0.0015663,0.199
0.011658,-6.7903e-17,1.2575e-09,0.53672,-1.2486e-16,1.2575e-09,0.53672,-2.3528e-14,-4.9903e-12,-7.8768e-11,-2.3528e-14,-4.9903e-12,-7.8768e-11,1,0.00070824,0,-0.0015618,0.199
0.011658,-6.687e-17,1.2695e-09,0.53978,-1.2512e-16,1.2695e-09,0.53978,-2.2208e-14,-5.0117e-12,-7.9928e-11,-2.2208e-14,-5.0117e-12,-7.9928e-11,1,0.00071278,0,-0.0015572,0.199
0.011658,-6.5874e-17,1.2816e-09,0.54285,-1.2542e-16,1.2816e-09,0.54285,-2.0889e-14,-5.0331e-12,-8.1087e-11,-2.0889e-14,-5.0331e-12,-8.1087e-11,1,0.00071732,0,-0.0015527,0.199
0.011658,-6.4919e-17,1.2936e-09,0.54592,-1.2576e-16,1.2936e-09,0.54592,-1.9569e-14,-5.0545e-12,-8.2247e-11,-1.9569e-14,-5.0545e-12,-8.2247e-11,1,0.00072186,0,-0.0015481,0.199
0.011658,9.8609e-13,1.3057e-09,0.54899,9.8603e-13,1.3057e-09,0.54899,-1.9661e-14,-5.0761e-12,-8.3407e-11,-1.9661e-14,-5.0761e-12,-8.3407e-11,1,0.0007264,0,-0.0015436,0.199
0.011658,-6.1563e-17,1.3187e-09,0.55202,-1.2401e-16,1.3187e-09,0.55202,-1.4562e-14,-5.0842e-12,-8.4555e-11,-1.4562e-14,-5.0842e-12,-8.4555e-11,1,0.00073094,0,-0.0015391,0.199
0.011658,-6.0394e-17,1.3322e-09,0.55504,-1.2284e-16,1.3322e-09,0.55504,-1.0118e-14,-5.0883e-12,-8.57e-11,-1.0118e-14,-5.0883e-12,-8.57e-11,1,0.00073548,0,-0.0015345,0.199
0.011658,-5.9225e-17,1.3457e-09,0.55806,-1.2168e-16,1.3457e-09,0.55806,-5.673e-15,-5.0924e-12,-8.6845e-11,-5.673e-15,-5.0924e-12,-8.6845e-11,1,0.00074002,0,-0.00153,0.199
0.011658,-5.8056e-17,1.3592e-09,0.56108,-1.2051e-16,1.3592e-09,0.56108,-1.2284e-15,-5.0965e-12,-8.799e-11,-1.2284e-15,-5.0965e-12,-8.799e-11,1,0.00074456,0,-0.0015254,0.199
0.011658,-5.6887e-17,1.3727e-09,0.5641,-1.1934e-16,1.3727e-09,0.5641,3.2163e-15,-5.1006e-12,-8.9135e-11,3.2163e-15,-5.1006e-12,-8.9135e-11,1,0.0007491,0,-0.0015209,0.199
0.011658,-5.5718e-17,1.3862e-09,0.56713,-1.1817e-16,1.3862e-09,0.56713,7.661e-15,-5.1047e-12,-9.028e-11,7.661e-15,-5.1047e-12,-9.028e-11,1,0.00075364,0,-0.0015164,0.199
0.011658,-5.4549e-17,1.3996e-09,0.57015,-1.17e-16,1.3996e-09,0.57015,1.2106e-14,-5.1088e-12,-9.1425e-11,1.2106e-14,-5.1088e-12,-9.1425e-11,1,0.00075818,0,-0.0015118,0.199
0.011658,-5.338e-17,1.4131e-09,0.57317,-1.1583e-16,1.4131e-09,0.57317,1.655e-14,-5.1129e-12,-9.257e-11,1.655e-14,-5.1129e-12,-9.257e-11,1,0.00076272,0,-0.0015073,0.199
0.011658,-5.2211e-17,1.4266e-09,0.57619,-1.1466e-16,1.4266e-09,0.57619,2.0995e-14,-5.117e-12,-9.3715e-11,2.0995e-14,-5.117e-12,-9.3715e-11,1,0.00076726,0,-0.0015027,0.199
0.011658,-5.1041e-17,1.4401e-09,0.57921,-1.1349e-16,1.4401e-09,0.57921,2.544e-14,-5.1211e-12,-9.4859e-11,2.544e-14,-5.1211e-12,-9.4859e-11,1,0.0007718,0,-0.0014982,0.199
0.011658,-4.9872e-17,1.4536e-09,0.58223,-1.1232e-16,1.4536e-09,0.58223,2.9885e-14,-5.1252e-12,-9.6004e-11,2.9885e-14,-5.1252e-12,-9.6004e-11,1,0.00077634,0,-0.0014937,0.199
0.011658,-4.8703e-17,1.4671e-09,0.58526,-1.1115e-16,1.4671e-09,0.58526,3.4329e-14,-5.1293e-12,-9.7149e-11,3.4329e-14,-5.1293e-12,-9.7149e-11,1,0.00078088,0,-0.0014891,0.199
0.011658,-4.7534e-17,1.4806e-09,0.58828,-1.0998e-16,1.4806e-09,0.58828,3.8774e-14,-5.1334e-12,-9.8294e-11,3.8774e-14,-5.1334e-12,-9.8294e-11,1,0.00078542,0,-0.0014846,0.199
0.011658,-4.6365e-17,1.4941e-09,0.5913,-1.0881e-16,1.4941e-09,0.5913,4.3219e-14,-5.1375e-12,-9.9439e-11,4.3219e-14,-5.1375e-12,-9.9439e-11,1,0.00078996,0,-0.00148,0.199
0.011658,-4.5196e-17,1.5075e-09,0.59432,-1.0765e-16,1.5075e-09,0.59432,4.7663e-14,-5.1415e-12,-1.0058e-10,4.7663e-14,-5.1415e-12,-1.0058e-10,1,0.0007945,0,-0.0014755,0.199
0.011658,-4.4027e-17,1.521e-09,0.59734,-1.0648e-16,1.521e-09,0.59734,5.2108e-14,-5.1456e-12,-1.0173e-10,5.2108e-14,-5.1456e-12,-1.0173e-10,1,0.00079904,0,-0.001471,0.199
0.011658,-4.2857e-17,1.5345e-09,0.60037,-1.0531e-16,1.5345e-09,0.60037,5.6553e-14,-5.1497e-12,-1.0287e-10,5.6553e-14,-5.1497e-12,-1.0287e-10,1,0.00080358,0,-0.0014664,0.199
0.011658,-4.1688e-17,1.548e-09,0.60339,-1.0414e-16,1.548e-09,0.60339,6.0998e-14,-5.1538e-12,-1.0402e-10,6.0998e-14,-5.1538e-12,-1.0402e-10,1,0.00080812,0,-0.0014619,0.199
0.011658,-4.0519e-17,1.5615e-09,0.60641,-1.0297e-16,1.5615e-09,0.60641,6.5442e-14,-5.1579e-12,-1.0516e-10,6.5442e-14,-5.1579e-12,-1.0516e-10,1,0.00081266,0,-0.0014573,0.199
0.011658,-3.935e-17,1.575e-09,0.60943,-1.018e-16,1.575e-09,0.60943,6.9887e-14,-5.162e-12,-1.0631e-10,6.9887e-14,-5.162e-12,-1.0631e-10,1,0.0008172,0,-0.0014528,0.199
0.011658,-3.8181e-17,1.5885e-09,0.61245,-1.0063e-16,1.5885e-09,0.61245,7.4332e-14,-5.1661e-12,-1.0745e-10,7.4332e-14,-5.1661e-12,-1.0745e-10,1,0.00082174,0,-0.0014483,0.199
0.011658,-3.7012e-17,1.602e-09,0.61547,-9.9462e-17,1.602e-09,0.61547,7.8776e-14,-5.1702e-12,-1.086e-10,7.8776e-14,-5.1702e-12,-1.086e-10,1,0.00082628,0,-0.0014437,0.199
0.011658,-3.5842e-17,1.6154e-09,0.6185,-9.8293e-17,1.6154e-09,0.6185,8.3221e-14,-5.1743e-12,-1.0974e-10,8.3221e-14,-5.1743e-12,-1.0974e-10,1,0.00083082,0,-0.0014392,0.199
0.011658,-3.4673e-17,1.6289e-09,0.62152,-9.7123e-17,1.6289e-09,0.62152,8.7666e-14,-5.1784e-12,-1.1089e-10,8.7666e-14,-5.1784e-12,-1.1089e-10,1,0.00083536,0,-0.0014346,0.199
0.011658,-3.3504e-17,1.6424e-09,0.62454,-9.5954e-17,1.6424e-09,0.62454,9.2111e-14,-5.1825e-12,-1.1203e-10,9.2111e-14,-5.1825e-12,-1.1203e-10,1,0.0008399,0,-0.0014301,0.199
0.011658,-3.2335e-17,1.6559e-09,0.62756,-9.4785e-17,1.6559e-09,0.62756,9.6555e-14,-5.1866e-12,-1.1318e-10,9.6555e-14,-5.1866e-12,-1.1318e-10,1,0.00084444,0,-0.0014256,0.199
0.011658,-3.1139e-17,1.6694e-09,0.63058,-9.3589e-17,1.6694e-09,0.63058,1.01e-13,-5.1907e-12,-1.1432e-10,1.01e-13,-5.1907e-12,-1.1432e-10,1,0.00084898,0,-0.001421,0.199
0.011658,-2.9997e-17,1.6829e-09,0.63361,-9.2447e-17,1.6829e-09,0.63361,1.0544e-13,-5.1948e-12,-1.1547e-10,1.0544e-13,-5.1948e-12,-1.1547e-10,1,0.00085352,0,-0.0014165,0.199
0.011658,-2.8827e-17,1.6964e-09,0.63663,-9.1278e-17,1.6964e-09,0.63663,1.0989e-13,-5.1989e-12,-1.1661e-10,1.0989e-13,-5.1989e-12,-1.1661e-10,1,0.00085806,0,-0.0014119,0.199
0.011658,-2.7658e-17,1.7099e-09,0.63965,-9.0108e-17,1.7099e-09,0.63965,1.1433e-13,-5.2029e-12,-1.1776e-10,1.1433e-13,-5.2029e-12,-1.1776e-10,1,0.0008626,0,-0.0014074,0.199
0.011658,-2.6489e-17,1.7234e-09,0.64267,-8.8939e-17,1.7234e-09,0.64267,1.1878e-13,-5.207e-12,-1.189e-10,1.1878e-13,-5.207e-12,-1.189e-10,1,0.00086714,0,-0.0014029,0.199
0.011658,-2.532e-17,1.7368e-09,0.64569,-8.777e-17,1.7368e-09,0.64569,1.2322e-13,-5.2111e-12,-1.2005e-10,1.2322e-13,-5.2111e-12,-1.2005e-10,1,0.00087168,0,-0.0013983,0.199
0.011658,-2.4151e-17,1.7503e-09,0.64871,-8.6601e-17,1.7503e-09,0.64871,1.2767e-13,-5.2152e-12,-1.2119e-10,1.2767e-13,-5.2152e-12,-1.2119e-10,1,0.00087622,0,-0.0013938,0.199
0.011658,-2.2982e-17,1.7638e-09,0.65174,-8.5432e-17,1.7638e-09,0.65174,1.3211e-13,-5.2193e-12,-1.2234e-10,1.3211e-13,-5.2193e-12,-1.2234e-10,1,0.00088076,0,-0.0013892,0.199
0.011658,-2.1812e-17,1.7773e-09,0.65476,-8.4263e-17,1.7773e-09,0.65476,1.3656e-13,-5.2234e-12,-1.2348e-10,1.3656e-13,-5.2234e-12,-1.2348e-10,1,0.0008853,0,-0.0013847,0.199
0.011658,-2.0643e-17,1.7908e-09,0.65778,-8.3093e-17,1.7908e-09,0.65778,1.41e-13,-5.2275e-12,-1.2463e-10,1.41e-13,-5.2275e-12,-1.2463e-10,1,0.00088984,0,-0.0013802,0.199
0.011658,-1.9474e-17,1.8043e-09,0.6608,-8.1924e-17,1.8043e-09,0.6608,1.4545e-13,-5.2316e-12,-1.2577e-10,1.4545e-13,-5.2316e-12,-1.2577e-10,1,0.00089438,0,-0.0013756,0.199
0.011658,-1.8305e-17,1.8178e-09,0.66382,-8.0755e-17,1.8178e-09,0.66382,1.4989e-13,-5.2357e-12,-1.2692e-10,1.4989e-13,-5.2357e-12,-1.2692e-10,1,0.00089892,0,-0.0013711,0.199
0.011658,-1.7136e-17,1.8313e-09,0.66685,-7.9586e-17,1.8313e-09,0.66685,1.5434e-13,-5.2398e-12,-1.2806e-10,1.5434e-13,-5.2398e-12,-1.2806e-10,1,0.00090346,0,-0.0013665,0.199
0.011658,-1.5967e-17,1.8447e-09,0.66987,-7.8417e-17,1.8447e-09,0.66987,1.5878e-13,-5.2439e-12,-1.2921e-10,1.5878e-13,-5.2439e-12,-1.2921e-10,1,0.000908,0,-0.001362,0.199
0.011658,-1.4797e-17,1.8582e-09,0.67289,-7.7247e-17,1.8582e-09,0.67289,1.6323e-13,-5.248e-12,-1.3035e-10,1.6323e-13,-5.248e-12,-1.3035e-10,1,0.00091254,0,-0.0013575,0.199
0.011658,-1.3628e-17,1.8717e-09,0.67591,-7.6078e-17,1.8717e-09,0.67591,1.6767e-13,-5.2521e-12,-1.315e-10,1.6767e-13,-5.2521e-12,-1.315e-10,1,0.00091708,0,-0.0013529,0.199
0.011658,-1.2459e-17,1.8852e-09,0.67893,-7.4909e-17,1.8852e-09,0.67893,1.7212e-13,-5.2562e-12,-1.3264e-10,1.7212e-13,-5.2562e-12,-1.3264e-10,1,0.00092162,0,-0.0013484,0.199
0.011658,-1.129e-17,1.8987e-09,0.68195,-7.374e-17,1.8987e-09,0.68195,1.7656e-13,-5.2603e-12,-1.3379e-10,1.7656e-13,-5.2603e-12,-1.3379e-10,1,0.00092616,0,-0.0013438,0.199
0.011658,-1.012e-17,1.9122e-09,0.68498,-7.257e-17,1.9122e-09,0.68498,1.81e-13,-5.2643e-12,-1.3493e-10,1.81e-13,-5.2643e-12,-1.3493e-10,1,0.0009307,0,-0.0013393,0.199
0.011658,-8.9511e-18,1.9257e-09,0.688,-7.1401e-17,1.9257e-09,0.688,1.8545e-13,-5.2684e-12,-1.3608e-10,1.8545e-13,-5.2684e-12,-1.3608e-10,1,0.00093524,0,-0.0013348,0.199
0.011658,-7.7819e-18,1.9392e-09,0.69102,-7.0232e-17,1.9392e-09,0.69102,1.8989e-13,-5.2725e-12,-1.3722e-10,1.8989e-13,-5.2725e-12,-1.3722e-10,1,0.00093978,0,-0.0013302,0.199
0.011658,-6.6126e-18,1.9526e-09,0.69404,-6.9063e-17,1.9526e-09,0.69404,1.9434e-13,-5.2766e-12,-1.3837e-10,1.9434e-13,-5.2766e-12,-1.3837e-10,1,0.00094432,0,-0.0013257,0.199
0.011658,-5.4432e-18,1.9661e-09,0.69706,-6.7893e-17,1.9661e-09,0.69706,1.9878e-13,-5.2807e-12,-1.3951e-10,1.9878e-13,-5.2807e-12,-1.3951e-10,1,0.00094886,0,-0.0013211,0.199
0.011658,-4.2739e-18,1.9796e-09,0.70009,-6.6724e-17,1.9796e-09,0.70009,2.0323e-13,-5.2848e-12,-1.4066e-10,2.0323e-13,-5.2848e-12,-1.4066e-10,1,0.0009534,0,-0.0013166,0.199
0.011658,-3.1045e-18,1.9931e-09,0.70311,-6.5555e-17,1.9931e-09,0.70311,2.0767e-13,-5.2889e-12,-1.418e-10,2.0767e-13,-5.2889e-12,-1.418e-10,1,0.00095794,0,-0.0013121,0.199
0.011658,-1.9351e-18,2.0066e-09,0.70613,-6.4385e-17,2.0066e-09,0.70613,2.1212e-13,-5.293e-12,-1.4295e-10,2.1212e-13,-5.293e-12,-1.4295e-10,1,0.00096248,0,-0.0013075,0.199
0.011658,-7.6558e-19,2.0201e-09,0.70915,-6.3216e-17,2.0201e-09,0.70915,2.1656e-13,-5.2971e-12,-1.4409e-10,2.1656e-13,-5.2971e-12,-1.4409e-10,1,0.00096702,0,-0.001303,0.199
0.011658,-3.1364e-19,2.0314e-09,0.7119,-6.2445e-17,2.0314e-09,0.7119,2.1962e-13,-5.2974e-12,-1.4514e-10,2.1962e-13,-5.2974e-12,-1.4514e-10,1,0.00097156,0,-0.0012984,0.199
0.011658,-1.2412e-18,2.0385e-09,0.71412,-6.2446e-17,2.0385e-09,0.71412,2.2002e-13,-5.2903e-12,-1.46e-10,2.2002e-13,-5.2903e-12,-1.46e-10,1,0.0009761,0,-0.0012939,0.199
0.011658,-2.1688e-18,2.0457e-09,0.71634,-6.2446e-17,2.0457e-09,0.71634,2.2041e-13,-5.2833e-12,-1.4687e-10,2.2041e-13,-5.2833e-12,-1.4687e-10,1,0.00098064,0,-0.0012894,0.199
0.011658,-3.0963e-18,2.0529e-09,0.71856,-6.2447e-17,2.0529e-09,0.71856,2.2081e-13,-5.2762e-12,-1.4773e-10,2.2081e-13,-5.2762e-12,-1.4773e-10,1,0.00098518,0,-0.0012848,0.199
0.011658,-4.0237e-18,2.06e-09,0.72078,-6.2447e-17,2.06e-09,0.72078,2.2121e-13,-5.2692e-12,-1.4859e-10,2.2121e-13,-5.2692e-12,-1.4859e-10,1,0.00098972,0,-0.0012803,0.199
0.011658,-4.9511e-18,2.0672e-09,0.72301,-6.2447e-17,2.0672e-09,0.72301,2.2161e-13,-5.2621e-12,-1.4945e-10,2.2161e-13,-5.2621e-12,-1.4945e-10,1,0.00099426,0,-0.0012757,0.199
0.011658,-5.8785e-18,2.0743e-09,0.72523,-6.2448e-17,2.0743e-09,0.72523,2.2201e-13,-5.2551e-12,-1.5032e-10,2.2201e-13,-5.2551e-12,-1.5032e-10,1,0.0009988,0,-0.0012712,0.199
0.011658,-6.8058e-18,2.0815e-09,0.72745,-6.2448e-17,2.0815e-09,0.72745,2.2241e-13,-5.248e-12,-1.5118e-10,2.2241e-13,-5.248e-12,-1.5118e-10,1,0.0010033,0,-0.0012667,0.199
0.011658,-7.7331e-18,2.0887e-09,0.72967,-6.2448e-17,2.0887e-09,0.72967,2.2281e-13,-5.241e-12,-1.5204e-10,2.2281e-13,-5.241e-12,-1.5204e-10,1,0.0010079,0,-0.0012621,0.199
0.011658,-8.6604e-18,2.0958e-09,0.73189,-6.2449e-17,2.0958e-09,0.73189,2.232e-13,-5.2339e-12,-1.529e-10,2.232e-13,-5.2339e-12,-1.529e-10,1,0.0010124,0,-0.0012576,0.199
0.011658,-9.5877e-18,2.103e-09,0.73412,-6.2449e-17,2.103e-09,0.73412,2.236e-13,-5.2269e-12,-1.5377e-10,2.236e-13,-5.2269e-12,-1.5377e-10,1,0.001017,0,-0.001253,0.199
0.011658,-1.0515e-17,2.1101e-09,0.73634,-6.2449e-17,2.1101e-09,0.73634,2.24e-13,-5.2198e-12,-1.5463e-10,2.24e-13,-5.2198e-12,-1.5463e-10,1,0.0010215,0,-0.0012485,0.199
0.011658,-1.1442e-17,2.1173e-09,0.73856,-6.2449e-17,2.1173e-09,0.73856,2.244e-13,-5.2128e-12,-1.5549e-10,2.244e-13,-5.2128e-12,-1.5549e-10,1,0.001026,0,-0.001244,0.199
0.011658,-1.2369e-17,2.1244e-09,0.74078,-6.2449e-17,2.1244e-09,0.74078,2.248e-13,-5.2057e-12,-1.5636e-10,2.248e-13,-5.2057e-12,-1.5636e-10,1,0.0010306,0,-0.0012394,0.199
